review_text,rating
apk paling bagus kinerja nya,5
bagus,5
bagus,5
bgus,5
baik,5
Sangatta bemangpat tapi knapa dana cicilan GK ada,5
lumayan keren,5
kenapa saya ga bisa log in d aplikasi ini.. Ke aplikasi yg lain bisa Sdngkan saya belom pernah pake aplikasi ini,5
belom bisa paylater.,5
"dana taik,verikasi wajah gak di acc,malah minta no hp lagi,udah tau no gua gak aktif lagi,susah masuk akun jadinya gmna solusi saya,mau ganti nope pun susah bales",1
dana cicil g bisa terpakai sudah ada limit 100 ribu,5
aplikasi di update kok mala susah sekali di buka hmm males ngasih bintang Uda registrasi susah ribet ini di buka mental melulu hoe gimana ni hadeeeeeeeeeeeeee..aplikasi tidak bisa di buka kok yuruh screenshot via Diana di aplikasi dana ini maksudnya apa !!!! hati hati bagi penguna dana kalau mau meng upgrade aplikasi dana pastikan aplikasi dana anda tidak ada saldonya karena aplikasi dana setelah di upgrade mala tidak bisa login terimakasih semoga info ini bermanfaat bagi pengguna aplikasi dana.,1
tolong pergantian no hp lama dan baru di percepat sudah lewat 4 hari belum ada kabar dari email,2
sangat puas dengan aplikasi ini,5
dana goals saya tidak bisa di buka ini gimana,1
lagi ada kendala kah? kok gak bisa login ya?,3
sangat memuaskan,5
mantap,5
sangat bermanfaat,5
susah untuk login ke akun dana,5
bantu saya ganti nomor telepon dana karna saya tidak bisa masuk dana,1
Sangat membantu dan mudah dalam bertransaksi. Sangat keren....👍,5
mudah gesit dan sangat membantu,5
sangat bagus dan aman,5
sangat bagus,5
Alhamdulillah bagus,5
cepat dan mudah,5
saya berharap tidak ada terjadi kehilangan uang saya didana. developer harus ada perubahan yaa. ..mau letak duiit ratusan ribu wanti2 kadang.,5
kenapa skg apk nya kl dibuka susah..loading lama dan malah keluar ga bisa dibuka..spt nge bug..tolong dong diperbaiki dan ditingkatkan apk nya..,3
sangat membantu,5
saya kasih bintang 5 sengaja biar di baca. susah bener mau ganti nomer karena hilang. bisa bisa ngga ngga.,5
bagus,5
terlalau banyak potongan inibitu,3
bagus Bermanfaat,5
bagus,5
akun dana gk bisa dibuka... system eror p gmn ini paraahh...!!!,2
dulu hilang uang sebesar 5jt tapi sekarang yg Idak pernah hilang lagi,5
baik,5
top,5
selama akun dana semua makin gampang tf tampa perlu ke ATM,5
Dana APK paling good dan terbaik,5
sangat membantu dan mudah bertransaksi,5
sahal,5
sya udh lama pake dana tpi ksihan bgt dana cicil cmn 50rbu dana instan 300rb itu jga ggal trs mw di pake...tolong kasih yg terbaik buat pengguna,3
bagus sekali,5
cukup 👌 baik,5
dana apk dompet yang jelek dibandingkan dengan apk apk yang lain seperti gopay LinKaja dll. upgrade nomor lama ke nomor yang baru saja sangat payah. cs dana sangat tidak BERKOMPOTEN. DANA NO........ LINKAJA/GOPAY DLL YES YES AND GOOD,1
"gara2 lupa pin, nmr suda aktif saldo saya hangus",1
terlalu lelet,2
👌👌👌,5
Menyenangkan,5
ok,5
"tolong untuk kode otp nya di matikan, masalahnya nomor dana saya sudah hilang dan tidak tertaut ke WhatsApp jadi saya sudah tidak bisa masuk kembali ke dana,dan saya baru saya tf uang ke sana, walaupun cuman 100 ributapi tolong lah developer",1
ok,5
bgus,5
bagus,4
Kenapa akun dana saya bisa melogin ulang selalu ada kata mulai lagi,4
kenapa gak bisa dibuka aplikasi dana saya😂😂,5
biar bisa dapat pinjaman kurang nya itu aja,4
sangat mudah dn cepat mantap,5
"sering bertransaksi,akan tetapi Dana cicil masih belum juga muncul,,,setiap di Tanya sama DIANA jawaban nya selalu sama,,,tunggu 30 hari,,,,dan saldo saat saldo hilang di hack ,jawaban nya juga amat sangat mengecewakan",2
"cepat, gratis TF",5
"HP Infinix tidak bisa buka dana, koneksi terputus",1
"Untuk tampilan QRIS bisnis, tolong diperbaiki untuk font tampilan nama toko dan NMID, nama toko kepotong dan NMID jadi dua baris ketika QRIS di share. Tolong diperbaiki agar bisa cetak sendiri tanpa edit-edit lagi",3
bagus banget uy,5
"top up dana status udah berhasil tapi gak masuk, di report malah dilempar lagi ke mitra pengisian padahal jelas-jelas dari mitra pengisian sudah berhasil",1
masa masuk akun loding terus.dulu gampang login makin kesini makin ribet,1
ok,5
sangat membatu,5
dompet Digital yang sangat membantu dan mempermudah transaksi dan banyak fiturnya,5
sangat puas,5
Apk dana. Tmpt ny prncuri saldo milik orang Hti hti buat pngguna apk dana. Saldo bisa hilng tnpa ad kita transaksi,1
mantep,5
pokoknya mantap deh,5
meluaskan ☺,5
mantap,5
"terus tingkatkatkan pelayanannya,saya coba transaksi dr BANK MANDIRI ko tidak bisa ya,mohon di perbaiki.tks",5
bagus,3
transaksi terpercaya,5
mantap,5
terbaek,5
bagus sekali dan gampang menggunakannya,5
kecewa atas ada transaksi yang saya tidak diketahui,1
sangat bagus,5
ok,5
bagus,5
bagus,5
saya puas,5
Good pelayanan,5
bagus,5
tidak ada fitur dana cicil padahal sudah premium,1
mantap,5
biasaa aja,4
やくにたつ,4
bagus dan sangat membantu,5
good and oke,5
sangat bagus aplikasinya,4
sungguhh baik,5
dana playeter tidak muncul,1
sangat membantu,5
tidak ada dana peylatr,5
mantap,5
kok gak bisa daftar,5
mantap,5
cuman aplikasi ini saya melakukan transaksi saya sudah memenuhi syarat tapi fitur dana cicil saya nggak muncul² mohon bantuannya dan kenyamanan castamer,5
kurang,1
sangat bagus,1
good,5
sangat membantu,5
sangat tidak puas,5
kenapa dana saya tidak merespon,5
mantap,5
"saya ubah ulasannya, dulunya saya kasih bintang 5 sekarang saya turunin jadi 2 karna tidak sesuai keinginan, FITUR DANA CICIL susah mendapatkan, kalau sudah ada fitur tersebut saya balikan lagi ke bintang 5",2
buat depo,5
CS NYA AGAK LAIN WKWK,1
Padahal sudah banyak yang minta apabila sudah vermuk untuk tidak pakai otp SMS. Tapi masih tetap ada. Kalau demi alasan keamanan ada loh bank online yang cukup vermuk dan tidak pernah ada masalah keamanan. Kalau dana masih bisa bobol berarti memang sistemnya masih kurang.,1
Jelek,1
Dana baik untuk membatu kirim uang trasper uang bagus,4
dana cicilan blum muncul akun hampir 5 thun payah,4
OK,5
tolong dong sy mo masuk ke account dana suka GK BS Mulu tolong dong performa nya,5
sangat membantu dan aman,5
sangat membantu sekali,4
sangat mudah untuk di pahami,5
mantap 🤗😇,5
baik,5
goood,5
banyak kejadian saldo hilang tolong ya lebih di perkuat lagi sistem aplikasinya,3
dana gk jelas masa uang saya gk d balikin lgh,1
top👍👍👍,5
"harus verifikasi wajah, tapi gagal terus. payah",1
"Sekarang DANA mau top up berapapun, kena potongan saldo yang sudah kita top up, dulu DANA masih enak, sekali kita top up, saldo di dalam dana gak kena potongan dan gak kena biaya admin 😒",5
kecewa sldo di dana plus g bisa d ambil rugi nroh uang di dana plus g bisa di tarik,2
aplikasi mantap,5
uang pernah ke ambil 48k tapi gpp gue ngerasa ini aman ko emg mungkin musibah ajaa,4
sangat bagus,5
bagus,5
"Setiap TopUp kena biaya admin, Kuota Transfer ke Rekening Bank hanya 10X dalam sebulan. Makin kesini makin mengecewakan!",1
sangat membantu,5
bagus,5
kesalahan langsung di respon respect,5
gampang di pakai,5
mudah di gunakan,5
sangat baik dan membantu,5
top,5
sangat baik,5
membantu,5
Sukaaaak,5
E statment mending yg dlu update lama gagal pula.... Udah ganti bulan data masih bulan kemaren... Kacau,1
sangat membantu dan mohon untuk fitur dana cicil nya aktifkan di akun saya,5
mantap,4
sangat bak sekali ...,5
"duit gue ilang 1jt gara² nyimpen duit di apl ini gaada tanggung jawab samsek dari pihak dana, ""dana tidak bisa mengembalikan uang"" harusnya kalo belum di setujuin sama pemilik dana tuh gausah otomatis duit gue yg di kumpulin di dana ilang bukan pertama kali duit ilang di dana, tapi berkali kali aplikas anjg, mending pindah ke e wallet lain aja guys jangan di sini nnti kena tipu",1
tidak bisa di ajukan juga sama saja,5
"sudah dicoba gunakan langkah yg diberikan, namun tetap saja lemot. bahkan saat pembayaran terjadi nge-hang. rupanya hp sy sudah tidak kompatibel dengan aplikasi DANA. terimakasih atas pelayanannya yg sdh bertahun-tahun lamanya",1
"salm sehat selalu, tuk semua kru dan pembuat ide aplikasi DANA,aplikasi DANA emang badeeL pooooL❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",5
ribet pake OTP Scan wajah gak guna tetap gk bisa masuk.!!,1
"saya sangat puas dengan aplikasi dana, karena ada dana cicil nya",5
agak ngelek,5
baik,5
"sekarang udah bisa menikmati fitur dari dana setelah upgrade ke dana premium,",5
bagus bangetttttt wauuuuuuuuu,5
baik bagus terpercaya,5
good,5
ok,5
kirim uang lancar,5
apk dana dibuka cuma loading jha,3
awal2 semua sangat mudah menggunakan dana. Tapi di transaksi tgl 22 Isi E-Money lewat dana berhasil tapi saldonya tidak masuk. Lebih kecewa lagi sudah buat laporan pada hari itu juga baik lewat aplikasi maupun email sampai hari ini udh 1 minggu belum ada solusi.,2
kak kenapa dana cicil saya tidak bisa di pakai padahal limit ada,1
mantap,5
gangguan terus herann,1
sangat membantu dlm bertransaksi 👍,4
"ini apk lama"" makin ga bener potongan nya, biasa per transaksi dari bank 500 rupiah, makin lama makin menjadi, 1500 sampai 2000 per transaksi, menyala sekali potongan nya, kalah potongan bank sama aplikasi ewalet, mau nanya sama admin nya, malah di kasih admin bot yang tolol, yang jawaban nya itu"" aja, ga ada admin operator manusia nya kah, makan gaji buta aja gitu",1
sangat membantu,5
bagus,5
sangat bagus dan aman sekarang,5
lebih mudah bertransaksi TDK ribet pokoknya akunsuka,5
Mantappppppp,5
saya gagal memindahkan akun dana saya... saya ganti hp dan kartu saya hilang... tolong di bantu.. formulir untukemindahkan akun tidak bisa diisi saya coba login di akun dana yang lama sudah verivikasi wajah masihinta kode otp,1
"limit dana cicil saya ada,ketika digunakan tidak bisa, di suruh ke laman kasir dana ,tapi laman kasir tidak muncul.tidak bisa yang bisa kita hubungi admin dana",1
sangat baik,5
sangat membantu bagi kita,5
sngat bagus,5
upgrade premium aja susah.,1
besttttttttt,5
oke,5
sangat bagus sekali,3
sangat puass,5
bagus,5
tag kasih 4 dulu klu udh bagus tag kasih 5,4
Aplikasi lumayan bagus tapi sekarang kalau kita masuk ke fitur Dana goals susah berjam-jam saya sampe 24 jam coba buka belum juga bisa,3
tolong dong dipermudahkan di saat penggantian nomer lama yang kartu nya sudah hilang. laporan sudah dapat tiket dan sudah ke twitter tetap saja tidak ada tanggapan,1
okey,5
jelek sekarang klo mau top up games susah,1
GK bisa diapdet premium,1
aplikasi sangat baik,4
"sangat membantu, transaksi jdi mudah",5
oke,5
semoga bermanfat,5
Mantap,5
aplikasi gak bagus mending pake pulsa nanti uang kalian di karupsi kalo pake aplikasi ini,1
tambah fitur pinjaman,5
"mau hapus akun tidak susah banget, gak bisa hapus.",1
kenapa gak bisa di instal,5
sangat membantu,5
ok,5
mantappp pokokkk nyaaaaaaaaa,4
semua urusan lebih mudah dengan ada nya dana,5
mantap,5
sanggat bagus,5
bermanfaat,5
memuas kan,5
upgrade premium sampe 2 hari emang sistem selemot itu ya,1
sangat memuaskan dan sangat mambantu sekali terima kasih dana semoga selalu menjadi lebih baik terus kedepan nya,5
"Halo DANA, Saya ingin menyampaikan keluhan mengenai aplikasi DANA yang belakangan ini terasa sangat lemot dan sering membuat proses transaksi jadi terhambat. Saat membuka aplikasi, loading sering lama, begitu juga saat ingin mengirim dana atau membuka menu lainnya. Mohon diperbaiki performa aplikasi agar lebih cepat dan stabil, karena ini sangat mengganggu aktivitas saya. Terima kasih.",3
knapa punyaku blm ada dana cicil,5
dana cicil.ga.bisa d pake,3
👍👍,5
suka banget,5
cepat dan mudah banget transaksinya,5
"punya saya eror dan saya benar benar tidak bisa berbuat apa apa, saya ingin membayar Spotify premium tetapi tidak bisa, sungguh aplikasi yang miris dan buruk",1
kenapa akun saya tidak ada dana. cicil,5
sip sip sip sip,5
sekarang dana tolol kadang bug . kaga bisa pencet kirim ....padahal udh updte,1
good sangat membantu,4
ni kto sama poto waja yg lama tidak kebuka,5
semakin mudah ber transaksi pake dana,5
mantap,5
cepat sekali,5
bagus,5
"sangat membantu,, cuma saya blm bisa pake dana cicil",5
aplikasi yang sangat berguna,5
sangat bermanfaat,5
lumayan membantu sekarang mah,4
"dana saya habis diupdate tapi dari tadi sore jam 5 sampai sekarang gak bisa dibuka, gimana nih padahal mau transaksi?",3
knpa ga bisa login ya,1
aplikasi TOLOL. mending ovo ataupn gopay. lancar aplikasi dana . aplikasi tolol.,1
ok,5
"sebenernya apk nya bagus tapi cuma bermasalah didana deals saat login harian dan udah tanya tetep sama aja gabisa, tapi yaudah gapapa.Saya suka pas tanya cepat responnya👍",4
ok,5
gw transfer kesini ga masuk masuk,2
Yah Not Bad lah bisa Bantu temen yang Butuh Sedikit uang Untuk Beli sesuatu,5
salah top up dr shopee beda 1 nomer belakang status berhasil. tapi jawaban berhari2 dr shopee. giliran dana jawan suruh chat Komputer hadeh,1
"sangat menguntungkan ,mudah teansfer kemanapun",5
sy minta tolong team dana kenapa sy g bisa buka applikasi dana sy padahal sy cuma ganti HP dan download dana tp g ke bisa terbuka applikasi nya mohon petunjuk nya. Terima kasih,5
tolol,1
oks,5
mudah di akses dan fitur-fitur nya sangat mudah di pahami,5
sangat puas dengan aplikasi dana ini,5
"aku pen nabung di dana goals tapi stuck di tulisan ""memproses"" udah 2 hari kek gini, tapi sisanya Alhamdulillah ok aja",3
saya masih tidak bisa masuk saat saya masuk kan nomer saya langsung tulisan nya ada kendala dan saat saya kelik chat dana tulisannya sedang dalam pemeliharaan ini gimana ya,1
sangat membantu,5
Masya Allah,2
"super easy, helpful",5
kenapa ada transportasi yang masuk tampa sepengetahuan ku,1
baik sangat membantu sekali,5
cukup bagusss gooddd,5
sangat menarik buat saya lancar dan terpercaya,4
cara mengatasi beta sdh penuh bagaimana min,5
gak bisa pindah akun,1
sangat memuaskan dan perlu kalian coba,5
bagus sekali untuk membanty,5
nice,5
ok,5
bagus,5
terbaik,5
kenapa pemindahan akun gagal terus?,1
postingn 2023.Slalu sistem sibuk.sistem ribet.tolong di perbaiki.postingn skrg 2025 sistem lemot k bnykn pngguna untuk dna.klw bs posting gmbr mh ak posting smua gngguanny,1
aplikasi yg tidak worthit ini selalu melakukan tersakiti otomatis sangat merugikan,1
maaf tetap tidak bisa saya sudah mencoba cara cs Diana ajar kan...mau hubungi Diana saja tidak bisa,5
aplikasi GK jelas tiba tiba ada transaksi tanpa sepengetahuan duit ilang bikin laporan cs ngomong ke orang kekumur,1
baik,5
uangnya suka. ketarik sendiri,1
kenapa saya gak bisa login...padahal no msh aktif !!!,3
"kenapa ga bisa login, padahal sebulmnya bisa selalu kembali ke awal, tolong diperbaiki",5
"kebanyakan Indomaret & Alfa dibatasi, g bisa 1 x topup 1jt. kenapa itu........ biar adminnya banyak kali ya 😂",2
"sangat memudahkan pengguna dalam mentransfer atau menerima uang,juga layanan nya sangat cepat",5
tidak ada yang harus di katakan semuanya ok,5
saya menyukai aplikasi dana,5
bagus banget dan cepat,5
sudah mantap Harus lebih cepat pengiriman nya ya,5
bgus,5
wow,5
Good,5
kenapa tiap buka aplikasi selalu kembali ke semula suruh mulai lagi mulai lagi. padahal udah upgrade aplikasinya udah akun dana premium. tiap buka layar hitam kembali lagi suruh masukkan nomor,1
lumayan bagus,4
good job,5
I like it,4
"aplikasi dana ini ,sangat terpercaya",5
"aplikasi rusak,saya kirim uang lewat QIRIS pemberitahuan udah berhasil saldo udah berkurang eh saldo malah gk masuk ke akun tujuan udah pakek cici pun jawabanya sama gk ada perubahan komen di sini tetep aja nyuruh pakek cici yg jawabanya tetep sama mana ni kebijakanya katanya udah di awasi oleh OJK tpi tetep aja menipu gini tolong OJK aplikasi kayak gini lebih di pantau lagi mengecewakan dan merugikan gak ada vitur live chat pula pakek cici balesanya gk membantu sama sekali.",1
bikin aplikasinya golokkkkkk lelettttt,2
lumayan membantu,5
saya puas karna ada nya aplikasi Dana ini jadi gampang,5
kenapa dana saya gak bisa pake dana cicilan,5
ini nge bug atau Gimana sih kan akun dana saya udah premium tapi kok gak bisa kirim uang!!,1
kenapa dana cicil .gak ada ya padahal SDH update otomatis ..........,5
Ok banget deh..,5
"lumayan , cuma belom beruntung blom bisa pakai danacicil",3
capek pakai dana cuma uang 100ribu aja ga bisa dipakai lagi padahal udah lunas dibayar mau pakai lagi ga bisa cuma karena telat bayar berapa hari aja ga bisa dipakai padahal cuma buat beli pulsa anak sekolah.,1
"aplikasi gk konsisten masak uang di dana hilang. gk pernah ada pembelian atau transaksi tiba"" saldo d dana hilang.",1
oke siip,5
ok good,5
👍👍👍👍👍,4
sangat baik,5
keren,5
sangat suka tidak sulit menyimpan uang,5
sangat bagus,5
bagus,5
"aplikasi finansial yang sangat membantu,mudah untuk digunakan",5
"lupa pin malah gabisa diganti, aplikasi nyuruh istirahat muluu, padahal udah berkali kali nyoba masuk lagi ke apk nya",1
sangat bagus,5
saldo sering berkurang,2
"kak, mohon bantuannya.. dana saya gak bisa log in",1
"uang udh 2 kali hangus, pertama top up tapi g masuk, kedua mau kirim d suruh tunggu 24 jam, knp ini dana uang bisa ilang gtu aja, tolong dong respon nyaa",1
trouble scamer,2
sangat bagus,5
cukup membantu,5
good jobb,4
transfer dari gopay sudah berhasil tapi di dana belum masuk,3
jos,5
sangat membantu dan mudah buat transaksi,5
bagus banget gan,5
bugus membantu banget,5
"kecewa,kenapa dana skrang kalo di buka close trs,aku ulang sampe 12×,ni aku kasih bintang 5 supaya masuk atas",5
pokonya sangat puas...sangat membantu bangt,5
bagus,5
"Uang hilang seketika, mana nominalnya lumayan lagì.. ilang gara2 akun danaku kena proteksi katanya nomerku ada yang ganti, ternyataa setidak aman itu kah dana ?? Sampe nomor ku tiba tiba ada yang ganti sama orang yang gak dikenal.. Tolong dong min kebijakan dari dananya gimana ini",1
"mantap!tlng di perbanyak gratis transfer ke bank,spy semua transaksiku pake dana",5
selalu jaga privasi pribadi kamu,4
dana deal error,1
kerem,1
"knp dana sya g bs log in,sllu lkluar sendiri",5
"kenapa harus menunggu 1×24 jam untuk penarikan saldo, saya kira menggunakan dana akan mempermudah ternyata tidak sedemikian, jika ini urgent apakah harus 1×24 jam, apakah hal demikian bisa di perbaiki, jika urgent berurusan dgn nyawa seseorang apakah nyawa harus di pending seperti yang kalian mau.",1
